0.5, 13978084, 37
1.0, 16714, 3
0.4, 1068278, 6
0.8, 1109196, 4
0.1, 117146408, 136
0.3, 12105234, 14
0.6, 608650, 5
0.2, 68803930, 109
0.9, 261002, 4
0.7, 5069304, 20
0.0, 640405712, 877
